id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,out,foul_won,off_camera,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble,block,foul_committed,ball_recovery,substitution,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,pass_type_id,pass_type_name,related_events_2,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_end_location_2,shot_first_time,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,pass_switch,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball
ec8cf6f7-a31b-4d06-afe6-713f3828ee58,2232,2,00:06:47.488,51,47,17,Pressure,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.612359,,0b96e334-4a1d-4180-bcae-a8c8acfeb8ba,6732,Lucas Pérez Martínez,24,Left Center Forward,46.6,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ce13d3d-540e-4935-bd73-1c7a2d938401,,,,,,,,,,,,,,,,,,,,b640a6a8-60e9-4750-a007-c786596d4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944eb0ea-afe0-4d55-9530-ca07bb48ee92,2233,2,00:06:48.001,51,48,39,Dribbled Past,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,1ce13d3d-540e-4935-bd73-1c7a2d938401,6732,Lucas Pérez Martínez,24,Left Center Forward,43.9,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b640a6a8-60e9-4750-a007-c786596d4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b640a6a8-60e9-4750-a007-c786596d4767,2234,2,00:06:48.001,51,48,14,Dribble,108,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,944eb0ea-afe0-4d55-9530-ca07bb48ee92,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,76.2,51.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,ec8cf6f7-a31b-4d06-afe6-713f3828ee58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,
1ce13d3d-540e-4935-bd73-1c7a2d938401,2235,2,00:06:48.001,51,48,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,2.296654,,4d49697e-18b9-4b0c-b0a6-49c9b39806b9,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,76.2,51.3,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,944eb0ea-afe0-4d55-9530-ca07bb48ee92,77.8,40.0,,,,,,,,,,,,,,,,,,b640a6a8-60e9-4750-a007-c786596d4767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8cf6f7-a31b-4d06-afe6-713f3828ee58,f3cd3272-1bab-46b8-aab9-95a0733a217f,,,,
4d49697e-18b9-4b0c-b0a6-49c9b39806b9,2236,2,00:06:50.131,51,50,17,Pressure,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.289316,,1ce13d3d-540e-4935-bd73-1c7a2d938401,6733,Pedro Mosquera Parada,10,Center Defensive Midfield,40.4,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3cd3272-1bab-46b8-aab9-95a0733a217f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3cd3272-1bab-46b8-aab9-95a0733a217f,2237,2,00:06:50.298,51,50,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.03324,,4d49697e-18b9-4b0c-b0a6-49c9b39806b9,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,77.8,40.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,f419e3a7-67b3-4f37-9b14-a728a254a438,,,5203.0,Sergio Busquets i Burgos,9.929753,-2.9797552,1.0,Ground Pass,68.0,38.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f419e3a7-67b3-4f37-9b14-a728a254a438,2238,2,00:06:51.331,51,51,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,f3cd3272-1bab-46b8-aab9-95a0733a217f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.0,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8eeaa646-7123-4f9f-8de8-65ec0913db81,2239,2,00:06:51.331,51,51,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,4.49566,,85964381-41bf-4ed4-bae4-9b4bdde2758c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.0,38.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,d41dff9c-1aa1-4daf-8e5d-a4f71f6b147b,61.1,47.6,,,,,,,,,,,,,,,,,,f419e3a7-67b3-4f37-9b14-a728a254a438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85964381-41bf-4ed4-bae4-9b4bdde2758c,2240,2,00:06:52.225,51,52,17,Pressure,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,2.679142,,8eeaa646-7123-4f9f-8de8-65ec0913db81,6733,Pedro Mosquera Parada,10,Center Defensive Midfield,49.2,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d41dff9c-1aa1-4daf-8e5d-a4f71f6b147b,2241,2,00:06:55.827,51,55,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.1871,,e7eef266-17a0-47af-8dcc-561f47495b82,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,61.1,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,15.041609,2.483465,1.0,Ground Pass,49.2,56.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7eef266-17a0-47af-8dcc-561f47495b82,2242,2,00:06:57.014,51,57,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,d41dff9c-1aa1-4daf-8e5d-a4f71f6b147b,7068,Marc Bartra Aregall,3,Right Center Back,49.2,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efb4c0e2-f4dd-45fe-86cc-1dd903ed25e9,2243,2,00:06:57.014,51,57,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.402899,,72121d34-57a7-420e-9948-1a78e28962d7,7068,Marc Bartra Aregall,3,Right Center Back,49.2,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,16.640013,0.64470303,1.0,Ground Pass,62.5,66.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72121d34-57a7-420e-9948-1a78e28962d7,2244,2,00:06:58.417,51,58,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,efb4c0e2-f4dd-45fe-86cc-1dd903ed25e9,4324,Daniel Alves da Silva,2,Right Back,62.5,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3b7ea14-819b-4d05-af5c-583279225a88,2245,2,00:06:58.417,51,58,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,0.868201,,72121d34-57a7-420e-9948-1a78e28962d7,4324,Daniel Alves da Silva,2,Right Back,62.5,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f15bc5e-87c2-46ff-bba7-8e230617520d,62.5,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f15bc5e-87c2-46ff-bba7-8e230617520d,2246,2,00:06:59.285,51,59,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,0.7848,,47fd62cd-4c92-4a35-93c3-13ecbc6a4336,4324,Daniel Alves da Silva,2,Right Back,62.5,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,7.18401,-1.2886726,1.0,Ground Pass,64.5,59.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47fd62cd-4c92-4a35-93c3-13ecbc6a4336,2247,2,00:07:00.070,52,0,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,8f15bc5e-87c2-46ff-bba7-8e230617520d,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.5,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54571005-f105-4206-be50-82d487c8796b,2248,2,00:07:00.070,52,0,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.1813,,774eaf73-b3bf-4cfb-8618-1ecfba4b4015,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,64.5,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,19.321749,1.2441359,1.0,Ground Pass,70.7,78.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774eaf73-b3bf-4cfb-8618-1ecfba4b4015,2249,2,00:07:01.251,52,1,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,54571005-f105-4206-be50-82d487c8796b,5470,Ivan Rakitić,13,Right Center Midfield,70.7,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244d9cf4-ea56-4c58-a764-9d2a6fe482f4,2250,2,00:07:01.251,52,1,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,1.9727,,6a2af6c3-d7ce-439f-aa2b-38589e1b29ef,5470,Ivan Rakitić,13,Right Center Midfield,70.7,78.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,774eaf73-b3bf-4cfb-8618-1ecfba4b4015,70.1,76.8,,,,,,,,,,,,,,,,,,dcd0626c-1c82-4a9a-9d05-85b987517e78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a2af6c3-d7ce-439f-aa2b-38589e1b29ef,2251,2,00:07:02.148,52,2,17,Pressure,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,1.3114,,244d9cf4-ea56-4c58-a764-9d2a6fe482f4,6738,Juan Francisco Moreno Fuertes,6,Left Back,44.3,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcd0626c-1c82-4a9a-9d05-85b987517e78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcd0626c-1c82-4a9a-9d05-85b987517e78,2252,2,00:07:03.224,52,3,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.1459,,2ac03889-4412-46c2-90f8-b5d04579c006,5470,Ivan Rakitić,13,Right Center Midfield,70.1,76.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,6a2af6c3-d7ce-439f-aa2b-38589e1b29ef,,,4324.0,Daniel Alves da Silva,11.672618,-2.9694018,1.0,Ground Pass,58.6,74.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ac03889-4412-46c2-90f8-b5d04579c006,2253,2,00:07:04.370,52,4,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,dcd0626c-1c82-4a9a-9d05-85b987517e78,4324,Daniel Alves da Silva,2,Right Back,58.6,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b943b797-fdc7-4de2-8d75-b396c23a73d2,2254,2,00:07:04.370,52,4,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,2.6703,,22318f75-be3b-461f-b6d6-9e5a1ed4934e,4324,Daniel Alves da Silva,2,Right Back,58.6,74.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2ac03889-4412-46c2-90f8-b5d04579c006,58.2,71.9,,,,,,,,,,,,,,,,,,ca043ab6-b81e-4ee4-9c5c-3ceeae576e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca043ab6-b81e-4ee4-9c5c-3ceeae576e81,2255,2,00:07:04.446,52,4,17,Pressure,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,3.084865,,22318f75-be3b-461f-b6d6-9e5a1ed4934e,25921,Rubén Gracia Calmache,19,Center Attacking Midfield,62.1,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b943b797-fdc7-4de2-8d75-b396c23a73d2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22318f75-be3b-461f-b6d6-9e5a1ed4934e,2256,2,00:07:07.040,52,7,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,2.6879,,04812c9f-610c-47e1-8352-59cf2a449bff,4324,Daniel Alves da Silva,2,Right Back,58.2,71.9,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,ca043ab6-b81e-4ee4-9c5c-3ceeae576e81,,,7068.0,Marc Bartra Aregall,20.890429,-2.9244814,2.0,Low Pass,37.8,67.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05e5cfde-b084-435d-8609-df36df8e1a08,2257,2,00:07:09.518,52,9,17,Pressure,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.61778,,04812c9f-610c-47e1-8352-59cf2a449bff,6732,Lucas Pérez Martínez,24,Left Center Forward,75.4,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d3f4b06-ed34-44a9-9cac-2ec19744543a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04812c9f-610c-47e1-8352-59cf2a449bff,2258,2,00:07:09.728,52,9,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,05e5cfde-b084-435d-8609-df36df8e1a08,7068,Marc Bartra Aregall,3,Right Center Back,37.8,67.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,22318f75-be3b-461f-b6d6-9e5a1ed4934e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d3f4b06-ed34-44a9-9cac-2ec19744543a,2259,2,00:07:09.728,52,9,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.7049,,05e5cfde-b084-435d-8609-df36df8e1a08,7068,Marc Bartra Aregall,3,Right Center Back,37.8,67.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,7fdbbc83-273a-46fd-b809-effef5d6eac7,,,5506.0,Javier Alejandro Mascherano,21.290373,-2.0176387,1.0,Ground Pass,28.6,48.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7fdbbc83-273a-46fd-b809-effef5d6eac7,2260,2,00:07:11.433,52,11,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,8d3f4b06-ed34-44a9-9cac-2ec19744543a,5506,Javier Alejandro Mascherano,5,Left Center Back,28.6,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f919b7e-49f6-4951-aedf-6e63229b18a8,2261,2,00:07:11.433,52,11,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,1.7605,,7fdbbc83-273a-46fd-b809-effef5d6eac7,5506,Javier Alejandro Mascherano,5,Left Center Back,28.6,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ca4fc9c-282a-4079-b20e-c5918446db5e,22.3,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ca4fc9c-282a-4079-b20e-c5918446db5e,2262,2,00:07:13.194,52,13,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.3467,,545f7305-47d1-42c3-9558-b7c62c9af117,5506,Javier Alejandro Mascherano,5,Left Center Back,22.3,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,20.374495,-1.0236429,1.0,Ground Pass,32.9,14.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
