id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,counterpress,duel,ball_receipt,out,ball_recovery,clearance,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception,block,foul_committed,foul_won,bad_behaviour,substitution,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events,pass_outcome_id,pass_outcome_name,foul_won_defensive,pass_type_id,pass_type_name,dribble_outcome_id,dribble_outcome_name,related_events_3,location,bad_behaviour_card_id,bad_behaviour_card_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_cross,pass_switch,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_head,pass_outswinging,pass_technique_id,pass_technique_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_deflected,block_deflection,ball_recovery_recovery_failure,pass_inswinging,foul_committed_type_id,foul_committed_type_name,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,block_offensive,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,player,position
7eb9fa81-aedf-4866-a449-379e894988fa,2969,2,00:42:04.681,87,4,43,Carry,211,217,Barcelona,1,Regular Play,217,Barcelona,0.83359,,75113226-a66f-4d41-9112-8f64bdf28a7e,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,107.7,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78a69e20-bc8c-49d3-ad7d-f86e60c48cd8,,107.2,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228f2eb9-7535-4865-ba7c-302920220e19,2970,2,00:42:04.681,87,4,2,Ball Recovery,211,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,27483.0,Benoît Trémoulinas,6.0,Left Back,11.4,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
8ed4e984-a727-408c-8f0c-41ae7498a3ac,2971,2,00:42:05.423,87,5,6,Block,211,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,27483.0,Benoît Trémoulinas,6.0,Left Back,11.4,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78a69e20-bc8c-49d3-ad7d-f86e60c48cd8,2972,2,00:42:05.515,87,5,38,Miscontrol,211,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,107.2,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987a3e7d-7fee-4bb9-9d35-5a5405e98ada,2973,2,00:42:06.269,87,6,9,Clearance,211,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,10476.0,Timothée Kolodziejczak,5.0,Left Center Back,8.3,31.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0244fcb4-c1d8-4a27-92cc-29ed30932dec,2987,2,00:43:14.206,88,14,30,Pass,213,217,Barcelona,3,From Free Kick,217,Barcelona,2.686746,,047bb774-3174-458f-ad5b-18e0c94b456f,True,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,49.1,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,27.740583,0.054098785,1.0,Ground Pass,76.8,57.1,40.0,Right Foot,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047bb774-3174-458f-ad5b-18e0c94b456f,2988,2,00:43:16.893,88,16,42,Ball Receipt*,213,217,Barcelona,3,From Free Kick,217,Barcelona,,,0244fcb4-c1d8-4a27-92cc-29ed30932dec,,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,76.8,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fab0f98-877e-4455-ae7f-d7af64e1de5c,2989,2,00:43:16.931,88,16,30,Pass,213,217,Barcelona,3,From Free Kick,217,Barcelona,1.888179,,42b21b6a-fdc9-4aa7-9434-0e04f66bc3cb,,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,76.8,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,30.017662,-2.059774,1.0,Ground Pass,62.7,30.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42b21b6a-fdc9-4aa7-9434-0e04f66bc3cb,2990,2,00:43:18.819,88,18,42,Ball Receipt*,213,217,Barcelona,3,From Free Kick,217,Barcelona,,,5fab0f98-877e-4455-ae7f-d7af64e1de5c,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,62.7,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9bde181-505d-4389-a3d8-547b16ac456d,2991,2,00:43:18.819,88,18,30,Pass,213,217,Barcelona,3,From Free Kick,217,Barcelona,1.218183,,414968db-1400-4e09-9f9a-ceaac89cc51b,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,62.9,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,13.37535,0.2032606,1.0,Ground Pass,76.0,33.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414968db-1400-4e09-9f9a-ceaac89cc51b,2992,2,00:43:20.037,88,20,42,Ball Receipt*,213,217,Barcelona,3,From Free Kick,217,Barcelona,,,b9bde181-505d-4389-a3d8-547b16ac456d,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,76.0,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ede443af-8e18-4bf5-937b-8e772435ee31,2993,2,00:43:20.037,88,20,43,Carry,213,217,Barcelona,3,From Free Kick,217,Barcelona,2.65778,,39a3a564-8fc1-4d3a-956a-c80541dd1c7e,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,76.0,33.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,414968db-1400-4e09-9f9a-ceaac89cc51b,f7de8af4-0a9e-434b-b8d1-ecd1dc60c870,88.1,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39a3a564-8fc1-4d3a-956a-c80541dd1c7e,2994,2,00:43:22.640,88,22,17,Pressure,213,217,Barcelona,3,From Free Kick,213,Sevilla,0.247614,,ede443af-8e18-4bf5-937b-8e772435ee31,,3486.0,Fernando Llorente Torres,23.0,Center Forward,33.1,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7de8af4-0a9e-434b-b8d1-ecd1dc60c870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7de8af4-0a9e-434b-b8d1-ecd1dc60c870,2995,2,00:43:22.695,88,22,30,Pass,213,217,Barcelona,3,From Free Kick,217,Barcelona,3.551645,,39a3a564-8fc1-4d3a-956a-c80541dd1c7e,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,88.1,33.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,464edc45-9b1a-4437-b83e-44d386d6717f,,,,5211.0,Jordi Alba Ramos,31.583065,-0.6574331,3.0,High Pass,113.1,14.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464edc45-9b1a-4437-b83e-44d386d6717f,2996,2,00:43:26.246,88,26,42,Ball Receipt*,213,217,Barcelona,3,From Free Kick,217,Barcelona,,,f7de8af4-0a9e-434b-b8d1-ecd1dc60c870,,5211.0,Jordi Alba Ramos,6.0,Left Back,113.1,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49611e2e-7d14-49b5-95bd-26c1e36e43aa,2997,2,00:43:26.246,88,26,30,Pass,213,217,Barcelona,3,From Free Kick,217,Barcelona,0.322127,,399261b0-5e06-4eb6-8eb2-70e5dd267f2a,,5211.0,Jordi Alba Ramos,6.0,Left Back,114.1,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,1.5707964,1.0,Ground Pass,114.1,25.4,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399261b0-5e06-4eb6-8eb2-70e5dd267f2a,2998,2,00:43:26.569,88,26,6,Block,213,217,Barcelona,3,From Free Kick,213,Sevilla,0.0,,49611e2e-7d14-49b5-95bd-26c1e36e43aa,,6672.0,Jorge Andújar Moreno,2.0,Right Back,6.0,54.7,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143e4911-792d-432c-82f2-18a0906970d3,2999,2,00:43:44.855,88,44,30,Pass,214,217,Barcelona,2,From Corner,217,Barcelona,1.432958,,e622c155-8c9c-45d2-8d6c-d16bec39703d,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,120.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.405838,1.695466,3.0,High Pass,115.1,39.2,40.0,Right Foot,,9.0,Incomplete,,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
e622c155-8c9c-45d2-8d6c-d16bec39703d,3000,2,00:43:46.288,88,46,23,Goal Keeper,214,217,Barcelona,2,From Corner,213,Sevilla,0.0,,143e4911-792d-432c-82f2-18a0906970d3,,6823.0,Sergio Rico González,1.0,Goalkeeper,5.0,40.9,,,,,,,,,,,,,,,,,,30.0,Punch,52.0,In Play Danger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fd13866-62c6-48cf-aa3d-bf5bc786c46c,3001,2,00:43:47.759,88,47,17,Pressure,214,217,Barcelona,2,From Corner,213,Sevilla,0.638176,,,,6841.0,Víctor Machín Pérez,17.0,Right Wing,15.4,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7101c3b-15b4-4c79-9186-47f2326aeaee,3002,2,00:43:48.479,88,48,2,Ball Recovery,214,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,106.0,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20d60588-3a4d-48e1-842b-4171c9298148,3003,2,00:43:48.479,88,48,43,Carry,214,217,Barcelona,2,From Corner,217,Barcelona,1.282401,,5474bbaf-65aa-4c79-b0bc-91de6c055156,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,106.0,32.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,89f2b65c-03cc-4d01-9421-f81760f7f416,f7101c3b-15b4-4c79-9186-47f2326aeaee,107.2,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5474bbaf-65aa-4c79-b0bc-91de6c055156,3004,2,00:43:49.762,88,49,39,Dribbled Past,214,217,Barcelona,2,From Corner,213,Sevilla,0.0,,20d60588-3a4d-48e1-842b-4171c9298148,,3486.0,Fernando Llorente Torres,23.0,Center Forward,12.9,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6adff73a-d866-493c-9813-204fafc86b04,89f2b65c-03cc-4d01-9421-f81760f7f416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89f2b65c-03cc-4d01-9421-f81760f7f416,3005,2,00:43:49.762,88,49,14,Dribble,214,217,Barcelona,2,From Corner,217,Barcelona,0.0,,5474bbaf-65aa-4c79-b0bc-91de6c055156,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,107.2,33.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6adff73a-d866-493c-9813-204fafc86b04,3006,2,00:43:49.762,88,49,43,Carry,214,217,Barcelona,2,From Corner,217,Barcelona,0.394207,,5474bbaf-65aa-4c79-b0bc-91de6c055156,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,107.2,33.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,5b58c918-33d1-4193-aaf6-e9f7a14b546c,89f2b65c-03cc-4d01-9421-f81760f7f416,105.4,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b58c918-33d1-4193-aaf6-e9f7a14b546c,3007,2,00:43:50.156,88,50,16,Shot,214,217,Barcelona,2,From Corner,217,Barcelona,0.05605,,f017681c-8dc1-4683-9eb0-d53f7cc0679a,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,105.4,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8e0f664-74f4-46e8-a754-f9d7193e4688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07593048,106.6,33.4,,,38.0,Left Foot,93.0,Normal,87.0,Open Play,96.0,Blocked,,106.9,26.6,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,True,111.1,25.6,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,True,111.7,37.0,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,True,115.3,44.5,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,105.8,43.9,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,True,117.7,39.0,6823.0,Sergio Rico González,1.0,Goalkeeper,False,107.2,31.6,6841.0,Víctor Machín Pérez,17.0,Right Wing,False,106.9,33.4,6672.0,Jorge Andújar Moreno,2.0,Right Back,False,112.7,37.7,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,False,110.4,38.7,3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,False,104.8,35.6,3486.0,Fernando Llorente Torres,23.0,Center Forward,False,,,,,,,101.2,32.1,23816.0,José Antonio Reyes Calderón,19.0,Center Attacking Midfield,False,98.1,34.2,6356.0,Michael Krohn-Dehli,21.0,Left Wing,False,106.7,43.1,21210.0,Mariano Ferreira Filho,6.0,Left Back,False,108.8,42.6,7948.0,Marco Andreolli,3.0,Right Center Back,False,104.7,36.8,10476.0,Timothée Kolodziejczak,5.0,Left Center Back,False,,,,,,,,,,,,,,,,,,,,,,,
