id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,block,ball_recovery,substitution,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_other,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_aerial_won,clearance_head,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_assisted_shot_id,pass_goal_assist,shot_end_location_2,shot_key_pass_id,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate
54f88a55-e56c-462b-b546-f507737ec113,2808,2,00:33:37.589,78,37,42,Ball Receipt*,159,217,Barcelona,3,From Free Kick,217,Barcelona,,,e97d087a-a24f-4551-a342-fbc10696cf57,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,55.4,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db931a48-22ad-4055-8039-cf2668ca6da5,2809,2,00:33:37.589,78,37,43,Carry,159,217,Barcelona,3,From Free Kick,217,Barcelona,0.399995,,54f88a55-e56c-462b-b546-f507737ec113,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,55.4,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7835d1b2-9739-4559-8c96-063ad54c18bc,55.4,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7835d1b2-9739-4559-8c96-063ad54c18bc,2810,2,00:33:37.989,78,37,30,Pass,159,217,Barcelona,3,From Free Kick,217,Barcelona,0.693972,,e4fb6e16-e581-48c9-a5aa-814fdccd53a1,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,55.4,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6332.0,Thomas Vermaelen,8.602325,-1.5475447,1.0,Ground Pass,55.6,5.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4fb6e16-e581-48c9-a5aa-814fdccd53a1,2811,2,00:33:38.683,78,38,42,Ball Receipt*,159,217,Barcelona,3,From Free Kick,217,Barcelona,,,7835d1b2-9739-4559-8c96-063ad54c18bc,6332.0,Thomas Vermaelen,5.0,Left Center Back,55.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9855b171-91d4-44e9-84ed-89d6d99a680a,2812,2,00:33:38.683,78,38,43,Carry,159,217,Barcelona,3,From Free Kick,217,Barcelona,2.000028,,78d92743-8f62-4b9c-9e47-980afaf5ece4,6332.0,Thomas Vermaelen,5.0,Left Center Back,55.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4fb6e16-e581-48c9-a5aa-814fdccd53a1,55.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78d92743-8f62-4b9c-9e47-980afaf5ece4,2813,2,00:33:40.683,78,40,30,Pass,159,217,Barcelona,3,From Free Kick,217,Barcelona,1.468078,,267fc93b-b5d9-4501-9ca0-9fed7f66ca56,6332.0,Thomas Vermaelen,5.0,Left Center Back,55.6,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,6.512296,1.6322572,1.0,Ground Pass,55.2,12.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267fc93b-b5d9-4501-9ca0-9fed7f66ca56,2814,2,00:33:42.151,78,42,42,Ball Receipt*,159,217,Barcelona,3,From Free Kick,217,Barcelona,,,78d92743-8f62-4b9c-9e47-980afaf5ece4,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,55.2,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295e06dd-855f-45bd-89bf-0d296437a488,2815,2,00:33:42.151,78,42,43,Carry,159,217,Barcelona,3,From Free Kick,217,Barcelona,1.505122,,267fc93b-b5d9-4501-9ca0-9fed7f66ca56,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,55.2,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac3445bc-818c-4a67-a139-d2800d8c455e,55.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac3445bc-818c-4a67-a139-d2800d8c455e,2816,2,00:33:43.656,78,43,30,Pass,159,217,Barcelona,3,From Free Kick,217,Barcelona,1.3132,,844e71f6-11b4-4cf5-8869-86b9a17b7ca5,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,55.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,22.517992,1.610775,1.0,Ground Pass,54.1,43.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844e71f6-11b4-4cf5-8869-86b9a17b7ca5,2817,2,00:33:44.969,78,44,42,Ball Receipt*,159,217,Barcelona,3,From Free Kick,217,Barcelona,,,ac3445bc-818c-4a67-a139-d2800d8c455e,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,54.1,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42f357e2-ae22-4924-a89c-e20e41a37e39,2818,2,00:33:44.969,78,44,43,Carry,159,217,Barcelona,3,From Free Kick,217,Barcelona,4.4599,,113377f2-7d13-4cd6-90eb-1e0e35eaebed,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,54.1,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844e71f6-11b4-4cf5-8869-86b9a17b7ca5,77.7,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113377f2-7d13-4cd6-90eb-1e0e35eaebed,2819,2,00:33:49.429,78,49,30,Pass,159,217,Barcelona,3,From Free Kick,217,Barcelona,1.4511,,86a80a0b-8b06-4fd0-a68b-bfac29fe90b2,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,77.7,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,18.258423,1.769266,1.0,Ground Pass,74.1,58.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86a80a0b-8b06-4fd0-a68b-bfac29fe90b2,2820,2,00:33:50.880,78,50,42,Ball Receipt*,159,217,Barcelona,3,From Free Kick,217,Barcelona,,,113377f2-7d13-4cd6-90eb-1e0e35eaebed,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,74.1,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e6bd533-959d-40bb-9cbb-89e7a8eb5cf7,2821,2,00:33:50.880,78,50,43,Carry,159,217,Barcelona,3,From Free Kick,217,Barcelona,2.943,,56ea2774-46f1-4394-92fd-400cccd46a22,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,74.1,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a80a0b-8b06-4fd0-a68b-bfac29fe90b2,74.1,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56ea2774-46f1-4394-92fd-400cccd46a22,2822,2,00:33:53.823,78,53,30,Pass,159,217,Barcelona,3,From Free Kick,217,Barcelona,1.227,,a6658fdb-adc4-44eb-bc13-f3cf6d6512c0,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,74.1,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,5.255473,2.7716866,1.0,Ground Pass,69.2,60.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6658fdb-adc4-44eb-bc13-f3cf6d6512c0,2823,2,00:33:55.050,78,55,42,Ball Receipt*,159,217,Barcelona,3,From Free Kick,217,Barcelona,,,56ea2774-46f1-4394-92fd-400cccd46a22,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,69.2,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c21a9c4-3eb6-474b-8f14-75eb81f31f04,2824,2,00:33:55.050,78,55,43,Carry,159,217,Barcelona,3,From Free Kick,217,Barcelona,3.005166,,0951f4ed-c0ce-4f0f-98ee-210ae5f0f59a,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,69.2,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6658fdb-adc4-44eb-bc13-f3cf6d6512c0,69.2,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0951f4ed-c0ce-4f0f-98ee-210ae5f0f59a,2825,2,00:33:58.055,78,58,30,Pass,159,217,Barcelona,3,From Free Kick,217,Barcelona,1.041427,,e9866dab-b1d3-493f-9918-9f87d94da4b9,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,69.2,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,7.9479556,0.37349716,1.0,Ground Pass,76.6,63.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9866dab-b1d3-493f-9918-9f87d94da4b9,2826,2,00:33:59.097,78,59,42,Ball Receipt*,159,217,Barcelona,3,From Free Kick,217,Barcelona,,,0951f4ed-c0ce-4f0f-98ee-210ae5f0f59a,11094.0,Arda Turan,15.0,Left Center Midfield,76.6,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414ef13e-8ffe-4b91-9901-8fbcb6ea767d,2827,2,00:33:59.097,78,59,43,Carry,159,217,Barcelona,3,From Free Kick,217,Barcelona,1.656441,,336de5f2-aafc-4e44-bcd1-954c9df4ff9c,11094.0,Arda Turan,15.0,Left Center Midfield,76.6,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9866dab-b1d3-493f-9918-9f87d94da4b9,76.6,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336de5f2-aafc-4e44-bcd1-954c9df4ff9c,2828,2,00:34:00.753,79,0,30,Pass,159,217,Barcelona,3,From Free Kick,217,Barcelona,1.310692,,dde86d8a-671c-405a-826b-21ea22431822,11094.0,Arda Turan,15.0,Left Center Midfield,76.6,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,12.059851,-3.041924,1.0,Ground Pass,64.6,62.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dde86d8a-671c-405a-826b-21ea22431822,2829,2,00:34:02.064,79,2,42,Ball Receipt*,159,217,Barcelona,3,From Free Kick,217,Barcelona,,,336de5f2-aafc-4e44-bcd1-954c9df4ff9c,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,64.6,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11b272a5-b82e-471f-bf6d-9d6f204fd55e,2830,2,00:34:02.064,79,2,43,Carry,159,217,Barcelona,3,From Free Kick,217,Barcelona,0.852774,,cd2cd105-afa1-46a8-9e31-03b1bc1de253,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,64.6,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dde86d8a-671c-405a-826b-21ea22431822,64.6,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd2cd105-afa1-46a8-9e31-03b1bc1de253,2831,2,00:34:02.917,79,2,30,Pass,159,217,Barcelona,3,From Free Kick,217,Barcelona,0.8324,,84e80f19-f48e-4651-b646-1d651bd4a388,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,64.6,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,22.059238,-1.0747057,1.0,Ground Pass,75.1,43.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84e80f19-f48e-4651-b646-1d651bd4a388,2832,2,00:34:03.749,79,3,42,Ball Receipt*,159,217,Barcelona,3,From Free Kick,217,Barcelona,,,cd2cd105-afa1-46a8-9e31-03b1bc1de253,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,75.1,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11ce56fe-fcb7-44ea-a775-b31ab31f1e41,2833,2,00:34:03.749,79,3,30,Pass,159,217,Barcelona,3,From Free Kick,217,Barcelona,1.0454,,edac7e69-034f-4603-8583-c510a0e8d028,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,75.1,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,12.317873,-0.13845275,1.0,Ground Pass,87.3,41.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933aa846-1f2d-4a39-9c91-2ed296c40ec1,2834,2,00:34:04.254,79,4,17,Pressure,159,217,Barcelona,3,From Free Kick,360,Rayo Vallecano,0.254009,,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,31.7,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
