id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,out,clearance,duel,ball_receipt,counterpress,miscontrol,off_camera,interception,ball_recovery,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed,foul_won,substitution,block,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_deflected,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events,pass_type_id,pass_type_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_advantage,foul_won_advantage,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,foul_committed_card_id,foul_committed_card_name,pass_cross,clearance_head,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,clearance_left_foot,miscontrol_aerial_won,related_events_4,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,dribble_overrun,pass_aerial_won,foul_won_defensive
b6664514-e7fc-4153-853c-f63a745a163f,3534,2,00:36:55.039,81,55,43,Carry,180,217,Barcelona,1,Regular Play,217,Barcelona,6.3997,,2c5a504d-3d6a-4c28-9f57-e151ffc9cc8e,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,99.2,21.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,9f851602-17f7-439e-aebe-e690e41999a9,111.0,4.7,,,,,,,,,,,c07513da-8baa-48ad-aede-ad8476428081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c07513da-8baa-48ad-aede-ad8476428081,3535,2,00:36:59.433,81,59,17,Pressure,180,217,Barcelona,1,Regular Play,220,Real Madrid,1.6933,,b6664514-e7fc-4153-853c-f63a745a163f,5485.0,Raphaël Varane,3.0,Right Center Back,14.5,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c5a504d-3d6a-4c28-9f57-e151ffc9cc8e,3536,2,00:37:01.439,82,1,30,Pass,180,217,Barcelona,1,Regular Play,217,Barcelona,1.3297,,b35e4322-bb53-4a2b-8438-d979e2a30aad,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,111.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.842297,3.0570488,1.0,Ground Pass,99.2,5.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b35e4322-bb53-4a2b-8438-d979e2a30aad,3537,2,00:37:02.768,82,2,42,Ball Receipt*,180,217,Barcelona,1,Regular Play,217,Barcelona,,,2c5a504d-3d6a-4c28-9f57-e151ffc9cc8e,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,99.2,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b98f0be2-0183-4ee2-aa65-fd73ca1e8f51,3538,2,00:37:02.768,82,2,43,Carry,180,217,Barcelona,1,Regular Play,217,Barcelona,6.1451,,8ae6f875-1340-452f-b388-d897ee2d9bea,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,99.2,5.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,b35e4322-bb53-4a2b-8438-d979e2a30aad,85.0,17.3,,,,,,,,,,,c489c90d-4092-40b6-b4f9-6c2731309583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c489c90d-4092-40b6-b4f9-6c2731309583,3539,2,00:37:04.975,82,4,17,Pressure,180,217,Barcelona,1,Regular Play,220,Real Madrid,0.6455,,b98f0be2-0183-4ee2-aa65-fd73ca1e8f51,5485.0,Raphaël Varane,3.0,Right Center Back,25.5,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ae6f875-1340-452f-b388-d897ee2d9bea,3540,2,00:37:08.914,82,8,30,Pass,180,217,Barcelona,1,Regular Play,217,Barcelona,0.7113,,3bca40e5-01ac-4c9b-9e37-1657b0713fc6,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,85.0,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,4.7507896,2.4306834,1.0,Ground Pass,81.4,20.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bca40e5-01ac-4c9b-9e37-1657b0713fc6,3541,2,00:37:09.625,82,9,42,Ball Receipt*,180,217,Barcelona,1,Regular Play,217,Barcelona,,,8ae6f875-1340-452f-b388-d897ee2d9bea,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,81.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b49d3124-691a-42f2-9c2d-dd07a9ebf569,3542,2,00:37:09.625,82,9,30,Pass,180,217,Barcelona,1,Regular Play,217,Barcelona,1.408939,,ae2a50da-1d99-4017-a4bf-7c99e1f012e0,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,81.4,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,15.040279,-1.497594,1.0,Ground Pass,82.5,5.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae2a50da-1d99-4017-a4bf-7c99e1f012e0,3543,2,00:37:11.034,82,11,42,Ball Receipt*,180,217,Barcelona,1,Regular Play,217,Barcelona,,,b49d3124-691a-42f2-9c2d-dd07a9ebf569,5211.0,Jordi Alba Ramos,6.0,Left Back,82.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a892be7d-79b4-4fd1-a49e-a933ebbafc8c,3544,2,00:37:11.034,82,11,43,Carry,180,217,Barcelona,1,Regular Play,217,Barcelona,0.767661,,ae2a50da-1d99-4017-a4bf-7c99e1f012e0,5211.0,Jordi Alba Ramos,6.0,Left Back,82.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf42fff7-f87e-4c56-b927-ca6a57f65840,82.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf42fff7-f87e-4c56-b927-ca6a57f65840,3545,2,00:37:11.801,82,11,30,Pass,180,217,Barcelona,1,Regular Play,217,Barcelona,0.9428,,fff31125-65da-4b9c-9d1d-6f23ea07ded7,5211.0,Jordi Alba Ramos,6.0,Left Back,82.5,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.500476,0.009523521,1.0,Ground Pass,93.0,5.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fff31125-65da-4b9c-9d1d-6f23ea07ded7,3546,2,00:37:12.744,82,12,42,Ball Receipt*,180,217,Barcelona,1,Regular Play,217,Barcelona,,,cf42fff7-f87e-4c56-b927-ca6a57f65840,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,93.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b669c770-2258-458c-923c-09e6a70918cc,3547,2,00:37:12.744,82,12,43,Carry,180,217,Barcelona,1,Regular Play,217,Barcelona,2.9499,,2ebc1e1a-a51b-4aa8-94c3-1fd3c85e5147,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,93.0,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,fff31125-65da-4b9c-9d1d-6f23ea07ded7,92.8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ebc1e1a-a51b-4aa8-94c3-1fd3c85e5147,3548,2,00:37:15.694,82,15,30,Pass,180,217,Barcelona,1,Regular Play,217,Barcelona,0.9946,,b43ba9c4-02f9-4e57-a649-b76eaf668454,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,92.8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,7.8492036,0.79440695,2.0,Low Pass,98.3,11.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b43ba9c4-02f9-4e57-a649-b76eaf668454,3549,2,00:37:16.689,82,16,42,Ball Receipt*,180,217,Barcelona,1,Regular Play,217,Barcelona,,,2ebc1e1a-a51b-4aa8-94c3-1fd3c85e5147,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,98.3,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415e8ec-2bd6-48da-afeb-567cd3ed4eef,3550,2,00:37:16.689,82,16,43,Carry,180,217,Barcelona,1,Regular Play,217,Barcelona,0.1283,,65eff071-01e4-4dfa-8aec-9923fc4292c0,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,98.3,11.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,b43ba9c4-02f9-4e57-a649-b76eaf668454,97.3,8.4,,,,,,,,,,,bc4a8513-d34f-4b73-bdb5-c4a8e6835bde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc4a8513-d34f-4b73-bdb5-c4a8e6835bde,3551,2,00:37:16.806,82,16,17,Pressure,180,217,Barcelona,1,Regular Play,220,Real Madrid,0.1303,,1415e8ec-2bd6-48da-afeb-567cd3ed4eef,5721.0,Daniel Carvajal Ramos,2.0,Right Back,21.8,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,65eff071-01e4-4dfa-8aec-9923fc4292c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65eff071-01e4-4dfa-8aec-9923fc4292c0,3552,2,00:37:16.817,82,16,30,Pass,180,217,Barcelona,1,Regular Play,217,Barcelona,0.6212,,304c1cf7-bab8-4659-9091-0f7dae2c5ab3,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,97.3,8.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,bc4a8513-d34f-4b73-bdb5-c4a8e6835bde,,,5503.0,Lionel Andrés Messi Cuccittini,8.13941,1.6692425,1.0,Ground Pass,96.5,16.5,40.0,Right Foot,c7f069ab-7f86-473c-ab07-d97029d63e53,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7f069ab-7f86-473c-ab07-d97029d63e53,3553,2,00:37:17.438,82,17,42,Ball Receipt*,180,217,Barcelona,1,Regular Play,217,Barcelona,,,65eff071-01e4-4dfa-8aec-9923fc4292c0,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,92.1,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f04cd3d-4c69-488a-b90d-3bc0096dc9d2,3564,2,00:37:22.584,82,22,2,Ball Recovery,182,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,60f7b207-d763-46ae-adaf-022d4e0a74ff,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,90.3,13.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14581963-aac2-4ebe-8f9a-bbf3162fe5f0,3565,2,00:37:22.584,82,22,43,Carry,182,217,Barcelona,1,Regular Play,217,Barcelona,0.6514,,131aa2f4-d5ed-4539-8a8d-eebfbf847869,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,90.3,13.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1f04cd3d-4c69-488a-b90d-3bc0096dc9d2,87.1,13.0,,,,,,,,,,,60f7b207-d763-46ae-adaf-022d4e0a74ff,,,,,,,,ec34d981-0a2e-4d3e-bebd-14b6719bc0fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec34d981-0a2e-4d3e-bebd-14b6719bc0fd,3566,2,00:37:23.235,82,23,22,Foul Committed,182,217,Barcelona,1,Regular Play,220,Real Madrid,0.0,,131aa2f4-d5ed-4539-8a8d-eebfbf847869,5721.0,Daniel Carvajal Ramos,2.0,Right Back,33.0,67.1,,,,,,,,,True,,,,,,,,,,,,,,,,,,,14581963-aac2-4ebe-8f9a-bbf3162fe5f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131aa2f4-d5ed-4539-8a8d-eebfbf847869,3567,2,00:37:23.235,82,23,21,Foul Won,182,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,ec34d981-0a2e-4d3e-bebd-14b6719bc0fd,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,87.1,13.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
