id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,dribble,duel,interception,out,miscontrol,foul_won,clearance,foul_committed,substitution,shot,goalkeeper,ball_recovery,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,interception_outcome_id,interception_outcome_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,player,position,location,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,block_offensive,block_deflection
51884e56-686c-4a4a-9eb1-2541f6a56b80,1255,1,00:31:46.461,31,46,30,Pass,73,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.012501,,f16c0ab9-aaaa-48a5-951a-c665f6a6b721,,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,84.4,13.5,26848.0,Roberto Trashorras Gayoso,8.411897,2.646041,2.0,Low Pass,77.0,17.5,,,,,,True,,,,,,,,,,,,,,,,,f3879da8-f16f-4226-b97d-74e6e318453f,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f16c0ab9-aaaa-48a5-951a-c665f6a6b721,1256,1,00:31:47.473,31,47,42,Ball Receipt*,73,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,51884e56-686c-4a4a-9eb1-2541f6a56b80,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,77.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631f659a-2754-4ae2-99d5-8ced8ac9c593,1257,1,00:31:47.473,31,47,43,Carry,73,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.026053,,a0dc622e-0157-4937-bb3d-48e3169b00c4,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,77.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f16c0ab9-aaaa-48a5-951a-c665f6a6b721,77.0,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0dc622e-0157-4937-bb3d-48e3169b00c4,1258,1,00:31:47.499,31,47,30,Pass,73,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,5.076359,,20ebbe2c-b502-4bab-b0c7-a04b0c925590,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,77.0,17.5,9246.0,Patrick Ebert,43.416588,0.13863973,3.0,High Pass,120.0,23.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b38a664e-59cd-4fc6-ac3c-3abe7e82ac93,1259,1,00:31:51.621,31,51,17,Pressure,73,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.984757,,356681cd-2df8-467b-9cd7-e943ebf2ff54,,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,116.7,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356681cd-2df8-467b-9cd7-e943ebf2ff54,1260,1,00:31:51.697,31,51,28,Shield,73,360,Rayo Vallecano,3,From Free Kick,209,Celta Vigo,0.0,,b38a664e-59cd-4fc6-ac3c-3abe7e82ac93,,6805.0,Hugo Mallo Novegil,2.0,Right Back,1.3,56.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20ebbe2c-b502-4bab-b0c7-a04b0c925590,1261,1,00:31:52.576,31,52,42,Ball Receipt*,73,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,a0dc622e-0157-4937-bb3d-48e3169b00c4,,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,116.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3df0fc2-bacb-4f6a-86a7-b2461259fd86,1285,1,00:32:46.266,32,46,30,Pass,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.490362,,1dc5016a-fa9d-4c0a-ab76-e6d7326a0bf3,,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,50.7,23.5,27144.0,Antonio Amaya Carazo,11.661903,2.6011732,3.0,High Pass,40.7,29.5,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,3a421523-026a-4ee0-9711-ab2a1c6aea7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a421523-026a-4ee0-9711-ab2a1c6aea7b,1286,1,00:32:47.756,32,47,42,Ball Receipt*,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d3df0fc2-bacb-4f6a-86a7-b2461259fd86,,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,40.7,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d87f7872-12c3-42a5-8ed0-666f17921a80,1287,1,00:32:47.756,32,47,30,Pass,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.885185,,e81f9b93-b6ef-4559-9755-c4d801b82264,,27144.0,Antonio Amaya Carazo,5.0,Left Center Back,40.7,29.5,26848.0,Roberto Trashorras Gayoso,11.399123,0.5855695,3.0,High Pass,50.2,35.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e81f9b93-b6ef-4559-9755-c4d801b82264,1288,1,00:32:48.641,32,48,42,Ball Receipt*,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d87f7872-12c3-42a5-8ed0-666f17921a80,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,50.2,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abbf6dfd-d22d-4a27-886a-2e5329bf436b,1289,1,00:32:48.641,32,48,30,Pass,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.055753,,9d181cd4-0707-4ab5-b70a-8ba98e5dafd7,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,50.2,35.8,26607.0,José Raúl Baena Urdiales,14.385061,-1.4102191,2.0,Low Pass,52.5,21.6,37.0,Head,,,,,,,,,,,,,,,,,,,,,baeceeef-adc4-4616-8989-afa28cd5a34f,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d181cd4-0707-4ab5-b70a-8ba98e5dafd7,1290,1,00:32:50.697,32,50,42,Ball Receipt*,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,abbf6dfd-d22d-4a27-886a-2e5329bf436b,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,53.2,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baeceeef-adc4-4616-8989-afa28cd5a34f,1291,1,00:32:50.697,32,50,2,Ball Recovery,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,abbf6dfd-d22d-4a27-886a-2e5329bf436b,,7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,67.6,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6673a8e2-3678-4232-acd3-2ea3f412b7b0,1292,1,00:32:50.697,32,50,43,Carry,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,3.451371,,488a60a5-9f75-4af7-85fb-0ade26af28d1,,7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,67.6,58.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,baeceeef-adc4-4616-8989-afa28cd5a34f,72.4,55.2,f5dbf2d5-feb8-49a5-b5cb-732c7c227909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5dbf2d5-feb8-49a5-b5cb-732c7c227909,1293,1,00:32:51.192,32,51,17,Pressure,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.353694,,6673a8e2-3678-4232-acd3-2ea3f412b7b0,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,53.5,17.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849e2489-34e0-4045-a7bd-777040c604af,1294,1,00:32:53.642,32,53,17,Pressure,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.458596,,,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,46.7,27.4,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488a60a5-9f75-4af7-85fb-0ade26af28d1,1295,1,00:32:54.149,32,54,30,Pass,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.662836,,be920050-1798-406c-b846-fe21f715fd33,,7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,72.4,55.2,,,14.440222,-0.93283534,1.0,Ground Pass,81.0,43.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be920050-1798-406c-b846-fe21f715fd33,1296,1,00:32:54.811,32,54,2,Ball Recovery,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,488a60a5-9f75-4af7-85fb-0ade26af28d1,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,39.1,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861a2551-3d2d-443a-a644-da64a9abb074,1297,1,00:32:54.811,32,54,43,Carry,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.838086,,be920050-1798-406c-b846-fe21f715fd33,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,39.1,36.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,d03922ab-5abe-4d8c-9728-2a8fea881f07,33.1,42.4,d7dbce4e-31c8-4773-bd43-a7a20a44cc33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d03922ab-5abe-4d8c-9728-2a8fea881f07,1298,1,00:32:56.969,32,56,17,Pressure,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.597323,,861a2551-3d2d-443a-a644-da64a9abb074,,5217.0,Iago Aspas Juncal,23.0,Center Forward,84.0,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7dbce4e-31c8-4773-bd43-a7a20a44cc33,1299,1,00:32:57.650,32,57,30,Pass,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.034557,,2fe0f516-5c6a-4608-ad7b-259a2697ab04,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,33.1,42.4,23761.0,Alhassane Bangoura,20.112185,0.962107,3.0,High Pass,44.6,58.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,b21c8998-aa07-4782-93d1-16abafe164c2,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b21c8998-aa07-4782-93d1-16abafe164c2,1300,1,00:32:58.684,32,58,42,Ball Receipt*,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d7dbce4e-31c8-4773-bd43-a7a20a44cc33,,23761.0,Alhassane Bangoura,17.0,Right Wing,45.3,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fe0f516-5c6a-4608-ad7b-259a2697ab04,1301,1,00:32:58.684,32,58,10,Interception,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,d7dbce4e-31c8-4773-bd43-a7a20a44cc33,,6802.0,Jonathan Castro Otto,6.0,Left Back,75.5,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0126feb2-d56d-4e44-b991-a01e180a4d26,1302,1,00:32:58.684,32,58,43,Carry,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,2.000068,,1225ea18-2aa9-405c-9cc1-d7bd46eec9fd,,6802.0,Jonathan Castro Otto,6.0,Left Back,75.5,21.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,2fe0f516-5c6a-4608-ad7b-259a2697ab04,86.8,16.4,8bdd140b-85b7-4665-aa97-c4953440652c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bdd140b-85b7-4665-aa97-c4953440652c,1303,1,00:33:00.178,33,0,17,Pressure,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.571599,,0126feb2-d56d-4e44-b991-a01e180a4d26,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,32.6,62.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,1225ea18-2aa9-405c-9cc1-d7bd46eec9fd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225ea18-2aa9-405c-9cc1-d7bd46eec9fd,1304,1,00:33:00.684,33,0,38,Miscontrol,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,8bdd140b-85b7-4665-aa97-c4953440652c,,6802.0,Jonathan Castro Otto,6.0,Left Back,86.8,16.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af30d41c-aaa7-403b-aaec-9b9bf421c627,1305,1,00:33:03.119,33,3,2,Ball Recovery,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.0,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617d67ad-40bd-4705-a5c8-dcfad3ba5ce1,1306,1,00:33:03.119,33,3,43,Carry,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,16.922468,,038b6b52-17c2-4104-bb4f-a4e407f0ee91,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.0,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af30d41c-aaa7-403b-aaec-9b9bf421c627,14.8,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038b6b52-17c2-4104-bb4f-a4e407f0ee91,1307,1,00:33:20.041,33,20,30,Pass,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.598276,,c1e5b010-1315-4466-a018-895052bc1004,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,14.8,47.8,23761.0,Alhassane Bangoura,62.24026,0.28668612,3.0,High Pass,74.5,65.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,cb9d07c0-fbac-4866-ab6d-0351e7091ceb,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1e5b010-1315-4466-a018-895052bc1004,1308,1,00:33:23.639,33,23,42,Ball Receipt*,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,038b6b52-17c2-4104-bb4f-a4e407f0ee91,,23761.0,Alhassane Bangoura,17.0,Right Wing,73.8,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb9d07c0-fbac-4866-ab6d-0351e7091ceb,1309,1,00:33:23.639,33,23,30,Pass,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,1.272111,,038b6b52-17c2-4104-bb4f-a4e407f0ee91,,6890.0,Andreu Fontàs Prat,5.0,Left Center Back,45.6,14.7,19668.0,Augusto Matías Fernández,8.149233,0.5130579,3.0,High Pass,52.7,18.7,,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,8044e898-4a36-401e-9518-7e3b03c2d90a,,,89fcef16-5b7a-406c-aac4-65574441c2db,9.0,Incomplete,,,,,,,,,,bcfaf054-3a02-442f-babb-7ca085b9f601,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89fcef16-5b7a-406c-aac4-65574441c2db,1310,1,00:33:23.639,33,23,4,Duel,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,cb9d07c0-fbac-4866-ab6d-0351e7091ceb,,23761.0,Alhassane Bangoura,17.0,Right Wing,74.5,65.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcfaf054-3a02-442f-babb-7ca085b9f601,1311,1,00:33:24.912,33,24,42,Ball Receipt*,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,,,cb9d07c0-fbac-4866-ab6d-0351e7091ceb,,19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,50.6,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044e898-4a36-401e-9518-7e3b03c2d90a,1312,1,00:33:24.912,33,24,2,Ball Recovery,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,cb9d07c0-fbac-4866-ab6d-0351e7091ceb,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,67.4,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c7e575b-97e6-468d-a294-3c503f60341c,1313,1,00:33:24.912,33,24,43,Carry,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.665955,,1345bd46-b80b-4674-8f62-a3bbdef3dc29,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,67.4,61.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,73a8bdab-ad4c-4194-aae9-22a6726485e8,70.1,66.6,8044e898-4a36-401e-9518-7e3b03c2d90a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73a8bdab-ad4c-4194-aae9-22a6726485e8,1314,1,00:33:25.042,33,25,17,Pressure,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.42321,,1c7e575b-97e6-468d-a294-3c503f60341c,,19668.0,Augusto Matías Fernández,10.0,Center Defensive Midfield,49.7,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d29a522e-d13b-4e50-a1d9-09a6252dd4e4,1315,1,00:33:26.022,33,26,17,Pressure,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.349553,,,,6890.0,Andreu Fontàs Prat,5.0,Left Center Back,48.7,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345bd46-b80b-4674-8f62-a3bbdef3dc29,1316,1,00:33:26.578,33,26,3,Dispossessed,75,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,7143f08b-f238-43f2-8afa-695d2867c3ea,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,70.1,66.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7143f08b-f238-43f2-8afa-695d2867c3ea,1317,1,00:33:26.578,33,26,4,Duel,75,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,1345bd46-b80b-4674-8f62-a3bbdef3dc29,,6890.0,Andreu Fontàs Prat,5.0,Left Center Back,50.0,13.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
