id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events,duel_type_id,duel_type_name,dribble_outcome_id,dribble_outcome_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate
ae8932d9-ed19-4a2b-85d7-057fc2875eff,1094,1,00:25:32.069,25,32,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.449686,,bedbbb88-b048-4136-ab3f-9c9968e58a81,9246,Patrick Ebert,19,Center Attacking Midfield,75.3,60.9,23761.0,Alhassane Bangoura,4.876474,1.3009472,1.0,Ground Pass,76.6,65.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bedbbb88-b048-4136-ab3f-9c9968e58a81,1095,1,00:25:32.519,25,32,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,ae8932d9-ed19-4a2b-85d7-057fc2875eff,23761,Alhassane Bangoura,17,Right Wing,76.6,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f13fbe40-5126-43bd-9c41-ead315495521,1096,1,00:25:32.519,25,32,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.719855,,10c67573-0f5e-4415-9fdd-861f90d9e93b,23761,Alhassane Bangoura,17,Right Wing,76.6,65.6,9246.0,Patrick Ebert,4.6840153,-1.8520285,1.0,Ground Pass,75.3,61.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a29aedf6-d251-4f9e-b3f5-5e9c13014b9b,1097,1,00:25:32.994,25,32,17,Pressure,58,360,Rayo Vallecano,7,From Goal Kick,217,Barcelona,0.297063,,02a68b0f-0ad8-44c6-bf30-92b24d1a616d,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,46.5,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10c67573-0f5e-4415-9fdd-861f90d9e93b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10c67573-0f5e-4415-9fdd-861f90d9e93b,1098,1,00:25:33.238,25,33,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,a29aedf6-d251-4f9e-b3f5-5e9c13014b9b,9246,Patrick Ebert,19,Center Attacking Midfield,75.3,61.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,f13fbe40-5126-43bd-9c41-ead315495521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02a68b0f-0ad8-44c6-bf30-92b24d1a616d,1099,1,00:25:33.238,25,33,43,Carry,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.134297,,10c67573-0f5e-4415-9fdd-861f90d9e93b,9246,Patrick Ebert,19,Center Attacking Midfield,75.3,61.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,24a39dd2-328f-432e-a292-24eac42e9579,75.3,61.1,,,,,,a29aedf6-d251-4f9e-b3f5-5e9c13014b9b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24a39dd2-328f-432e-a292-24eac42e9579,1100,1,00:25:33.373,25,33,38,Miscontrol,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,,9246,Patrick Ebert,19,Center Attacking Midfield,75.3,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051d3a18-bb27-4647-865d-f75222991fa4,1101,1,00:25:34.776,25,34,17,Pressure,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.17454,,,9246,Patrick Ebert,19,Center Attacking Midfield,81.5,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03bd31b4-4d52-4c8c-a37a-1cc43ed51748,1108,1,00:25:38.859,25,38,2,Ball Recovery,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,69.6,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c943423-d74f-43b5-888b-e76007d042d4,1109,1,00:25:38.859,25,38,43,Carry,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.004666,,03bd31b4-4d52-4c8c-a37a-1cc43ed51748,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,69.6,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158d0469-82dd-461d-ade3-83910391d1e1,70.6,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158d0469-82dd-461d-ade3-83910391d1e1,1110,1,00:25:39.864,25,39,30,Pass,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.974494,,98abec33-3203-4219-b413-332ad806da22,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,70.6,46.4,7900.0,Tiago Manuel Dias Correia,18.466455,-0.75092906,1.0,Ground Pass,84.1,33.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a826ae7d-5899-492f-b1bf-685e6ad7f1b9,1111,1,00:25:40.588,25,40,17,Pressure,60,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.783687,,98abec33-3203-4219-b413-332ad806da22,3508,Sandro Ramírez Castillo,17,Right Wing,36.9,49.8,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,b88f3b55-bcfd-411f-a0a3-5635b8b18be0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98abec33-3203-4219-b413-332ad806da22,1112,1,00:25:40.839,25,40,42,Ball Receipt*,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,158d0469-82dd-461d-ade3-83910391d1e1,7900,Tiago Manuel Dias Correia,21,Left Wing,84.1,33.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a826ae7d-5899-492f-b1bf-685e6ad7f1b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b88f3b55-bcfd-411f-a0a3-5635b8b18be0,1113,1,00:25:40.839,25,40,43,Carry,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.270432,,5ca2cb10-0ebd-41c4-9e04-090388e088a8,7900,Tiago Manuel Dias Correia,21,Left Wing,84.1,33.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,98abec33-3203-4219-b413-332ad806da22,91.6,29.9,,,,,,a826ae7d-5899-492f-b1bf-685e6ad7f1b9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ca2cb10-0ebd-41c4-9e04-090388e088a8,1114,1,00:25:43.109,25,43,38,Miscontrol,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,7900,Tiago Manuel Dias Correia,21,Left Wing,91.6,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6360fa51-4e00-45a4-b221-0e7b3e61b2af,1115,1,00:25:43.908,25,43,9,Clearance,60,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,25.3,51.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6407cdbd-2581-44ff-9277-883f6af9f7d5,1116,1,00:25:43.946,25,43,6,Block,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,7900,Tiago Manuel Dias Correia,21,Left Wing,94.6,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799fe7b-f2c1-42ae-b029-c2dcb8f690e8,1117,1,00:25:47.986,25,47,6,Block,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,7900,Tiago Manuel Dias Correia,21,Left Wing,94.8,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e44c9cf9-1110-495a-ab3b-68e7e21e433e,1118,1,00:25:48.127,25,48,6,Block,60,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,,4324,Daniel Alves da Silva,2,Right Back,24.7,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bafc5b31-4f31-4739-9fda-3caacc041251,1119,1,00:25:48.927,25,48,30,Pass,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.215899,,6890bcfc-e64f-480b-97e6-1accc413336a,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,90.9,23.9,10727.0,Răzvan Dincă Raț,2.624881,-0.70449406,2.0,Low Pass,92.9,22.2,64.0,Interception,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,e63c74f1-0aad-4d62-a6fc-eb9b960be975,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e63c74f1-0aad-4d62-a6fc-eb9b960be975,1120,1,00:25:49.143,25,49,42,Ball Receipt*,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,bafc5b31-4f31-4739-9fda-3caacc041251,10727,Răzvan Dincă Raț,6,Left Back,97.8,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6890bcfc-e64f-480b-97e6-1accc413336a,1121,1,00:25:49.143,25,49,10,Interception,60,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,bafc5b31-4f31-4739-9fda-3caacc041251,3508,Sandro Ramírez Castillo,17,Right Wing,27.2,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10589420-a2fb-4a30-bff4-6ba078cc39f9,1122,1,00:25:50.212,25,50,2,Ball Recovery,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,85.0,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54871126-5676-4c1f-b15b-68d1eddbe6a7,1123,1,00:25:50.212,25,50,43,Carry,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.632797,,10589420-a2fb-4a30-bff4-6ba078cc39f9,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,85.0,23.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ad28bf38-73f5-4f33-975a-3414939e45e1,78.3,16.9,,,,,,bca2b7b3-4d75-4549-a23f-c23e5f60dd14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bca2b7b3-4d75-4549-a23f-c23e5f60dd14,1124,1,00:25:52.531,25,52,17,Pressure,60,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.578228,,54871126-5676-4c1f-b15b-68d1eddbe6a7,3508,Sandro Ramírez Castillo,17,Right Wing,37.5,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad28bf38-73f5-4f33-975a-3414939e45e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad28bf38-73f5-4f33-975a-3414939e45e1,1125,1,00:25:52.845,25,52,30,Pass,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.639184,,624d2db7-5c62-40ec-ae4a-0bee0484a490,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,78.3,16.9,26222.0,José Eduardo Rosa Vale de Castro,13.901439,-2.228685,1.0,Ground Pass,69.8,5.9,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,bca2b7b3-4d75-4549-a23f-c23e5f60dd14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624d2db7-5c62-40ec-ae4a-0bee0484a490,1126,1,00:25:54.484,25,54,42,Ball Receipt*,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ad28bf38-73f5-4f33-975a-3414939e45e1,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,69.8,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28a9e8d1-9a5c-4534-bf6c-6510233d2499,1127,1,00:25:54.484,25,54,30,Pass,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.967692,,77280555-cda4-42d5-8a1a-eac84c8ffcd8,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,69.8,5.9,10727.0,Răzvan Dincă Raț,16.100931,0.112028964,1.0,Ground Pass,85.8,7.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77280555-cda4-42d5-8a1a-eac84c8ffcd8,1128,1,00:25:55.452,25,55,42,Ball Receipt*,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,28a9e8d1-9a5c-4534-bf6c-6510233d2499,10727,Răzvan Dincă Raț,6,Left Back,85.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc1d1e29-b53c-4891-a174-ad7b57846870,1129,1,00:25:55.452,25,55,43,Carry,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.275954,,77280555-cda4-42d5-8a1a-eac84c8ffcd8,10727,Răzvan Dincă Raț,6,Left Back,85.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c16e6aac-a97b-43c4-a023-719eddb9d0d7,85.8,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c16e6aac-a97b-43c4-a023-719eddb9d0d7,1130,1,00:25:56.728,25,56,30,Pass,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.323913,,baf42e1c-6f65-4f60-9cad-9cb79b2a0dc9,10727,Răzvan Dincă Raț,6,Left Back,85.8,7.7,7900.0,Tiago Manuel Dias Correia,31.705677,0.26486892,1.0,Ground Pass,116.4,16.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baf42e1c-6f65-4f60-9cad-9cb79b2a0dc9,1131,1,00:26:00.052,26,0,42,Ball Receipt*,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c16e6aac-a97b-43c4-a023-719eddb9d0d7,7900,Tiago Manuel Dias Correia,21,Left Wing,116.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1f64198-bfb3-4225-ae32-b376d607433c,1136,1,00:26:25.490,26,25,30,Pass,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.261132,,85ad090d-e970-438f-9c74-77e5c107ea9d,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,50.1,50.0,23761.0,Alhassane Bangoura,10.486181,0.96163285,3.0,High Pass,56.1,58.6,66.0,Recovery,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,8a344c89-5ef7-4778-9af7-f78af32a8b0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85ad090d-e970-438f-9c74-77e5c107ea9d,1137,1,00:26:26.751,26,26,42,Ball Receipt*,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a1f64198-bfb3-4225-ae32-b376d607433c,23761,Alhassane Bangoura,17,Right Wing,56.1,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
