id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,off_camera,duel,interception,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance,foul_won,counterpress,out,dribble,ball_recovery,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,duel_type_id,duel_type_name,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,related_events_3,pass_switch,duel_outcome_id,duel_outcome_name,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1
7be0f3e4-07ac-4ee5-98e6-fcf35473acdd,2549,2,00:25:25.660,70,25,2,Ball Recovery,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.0,,,6791.0,Javier López Rodríguez,2.0,Right Back,12.4,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab997c8b-6309-4418-9768-b13707a7d32b,2550,2,00:25:25.660,70,25,43,Carry,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,2.987395,,7be0f3e4-07ac-4ee5-98e6-fcf35473acdd,6791.0,Javier López Rodríguez,2.0,Right Back,12.4,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6fdb346-b4d7-4a19-91d1-2dd669b8d695,,,,,,,,,,,,,,,,10.5,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6fdb346-b4d7-4a19-91d1-2dd669b8d695,2551,2,00:25:28.648,70,28,30,Pass,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,1.964465,,77403513-fa0d-40b0-aa2d-d97bb90d506f,6791.0,Javier López Rodríguez,2.0,Right Back,10.5,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7781.0,Felipe Salvador Caicedo Corozo,37.975914,0.063240096,3.0,High Pass,48.4,70.8,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77403513-fa0d-40b0-aa2d-d97bb90d506f,2552,2,00:25:30.612,70,30,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,a6fdb346-b4d7-4a19-91d1-2dd669b8d695,7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,48.4,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e76342e-c768-4a80-a491-95c417dd5665,2553,2,00:25:30.692,70,30,30,Pass,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,1.62828,,1a658036-8d81-4bb4-9ffb-d319681d723f,7781.0,Felipe Salvador Caicedo Corozo,23.0,Center Forward,48.8,70.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,49f2225d-2815-4c05-9812-381f4a683b12,,,,8.729834,-1.3981148,2.0,Low Pass,50.3,62.2,True,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49f2225d-2815-4c05-9812-381f4a683b12,2554,2,00:25:30.692,70,30,4,Duel,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,7e76342e-c768-4a80-a491-95c417dd5665,6914.0,Roberto Román Triguero,5.0,Left Center Back,71.3,9.3,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a658036-8d81-4bb4-9ffb-d319681d723f,2555,2,00:25:32.320,70,32,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.116369,,73022100-7579-46a5-a2fc-5d53bb86c007,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,69.8,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e76342e-c768-4a80-a491-95c417dd5665,,24138.0,Joaquín José Marín Ruiz,21.868927,2.3982408,1.0,Ground Pass,53.7,32.7,,66.0,Recovery,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73022100-7579-46a5-a2fc-5d53bb86c007,2556,2,00:25:33.437,70,33,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1a658036-8d81-4bb4-9ffb-d319681d723f,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,53.7,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6dc0b409-4b50-463f-b22a-469a613901f3,2557,2,00:25:33.437,70,33,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.658879,,73022100-7579-46a5-a2fc-5d53bb86c007,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,53.7,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbae1bb7-6c42-45b9-84d4-c29b107282a6,,,,,,,,,,,,,,,,55.7,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbae1bb7-6c42-45b9-84d4-c29b107282a6,2558,2,00:25:35.096,70,35,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.032545,,167b0dd2-e99e-48f3-9e44-5810c062f923,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,55.7,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,6.61211,0.06053202,1.0,Ground Pass,62.3,33.5,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167b0dd2-e99e-48f3-9e44-5810c062f923,2559,2,00:25:36.128,70,36,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,dbae1bb7-6c42-45b9-84d4-c29b107282a6,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,62.3,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0efa31e9-3ddb-4ec4-82af-7c75a8b22e3e,2560,2,00:25:36.128,70,36,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.648935,,167b0dd2-e99e-48f3-9e44-5810c062f923,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,62.3,33.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,94bd1176-2328-43fa-a8bc-084d9071ec3d,9a07b80d-ace0-429c-b335-7e36b9c96597,,,,,,,,,,,,,,,63.8,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a07b80d-ace0-429c-b335-7e36b9c96597,2561,2,00:25:36.317,70,36,17,Pressure,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,0.487037,,0efa31e9-3ddb-4ec4-82af-7c75a8b22e3e,6867.0,Papa Kouly Diop,9.0,Right Defensive Midfield,54.6,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,94bd1176-2328-43fa-a8bc-084d9071ec3d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94bd1176-2328-43fa-a8bc-084d9071ec3d,2562,2,00:25:36.777,70,36,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.524524,,99dc5736-d37d-4b3c-8ffb-6e680c5da685,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,63.8,37.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,9a07b80d-ace0-429c-b335-7e36b9c96597,,24138.0,Joaquín José Marín Ruiz,13.104579,2.415584,1.0,Ground Pass,54.0,45.9,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99dc5736-d37d-4b3c-8ffb-6e680c5da685,2563,2,00:25:38.302,70,38,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,94bd1176-2328-43fa-a8bc-084d9071ec3d,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,54.0,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3c104f2-347d-4ae0-a4b8-a357b0c14f0f,2564,2,00:25:38.302,70,38,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.191207,,894520d2-c07e-4321-b659-825b868ad503,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,54.0,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,99dc5736-d37d-4b3c-8ffb-6e680c5da685,,,,,,,,,,,,,,,,54.2,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894520d2-c07e-4321-b659-825b868ad503,2565,2,00:25:38.493,70,38,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.278703,,11408554-157d-43c7-86e7-c6e8633325d6,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,54.2,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,21.496046,0.7853982,1.0,Ground Pass,69.4,65.6,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408554-157d-43c7-86e7-c6e8633325d6,2566,2,00:25:39.772,70,39,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,894520d2-c07e-4321-b659-825b868ad503,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,69.4,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa811856-3fe4-424f-99b9-0993466fff0a,2567,2,00:25:39.772,70,39,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.640048,,11408554-157d-43c7-86e7-c6e8633325d6,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,69.4,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,35fc9189-aeb5-414d-b969-50b13018c775,,,,,,,,,,,,,,,,95.9,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35fc9189-aeb5-414d-b969-50b13018c775,2568,2,00:25:43.412,70,43,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.676875,,6750f890-9d23-44fa-8601-ffc5bdb13c7e,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,95.9,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.289646,-1.4743226,3.0,High Pass,101.9,5.5,,,,,,,,,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6750f890-9d23-44fa-8601-ffc5bdb13c7e,2569,2,00:25:49.088,70,49,30,Pass,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,3.199136,,35fc9189-aeb5-414d-b969-50b13018c775,6838.0,Hernán Arsenio Pérez González,17.0,Right Wing,18.2,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,37500237-91c7-44df-89d4-f6a2673b803d,a659fd5b-505d-47d6-b3ec-fb15483c05d3,5719.0,Marco Asensio Willemsen,37.97012,-0.47307017,2.0,Low Pass,52.0,57.3,,66.0,Recovery,,,,,,40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a659fd5b-505d-47d6-b3ec-fb15483c05d3,2570,2,00:25:52.288,70,52,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,214,Espanyol,,,6750f890-9d23-44fa-8601-ffc5bdb13c7e,5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,53.5,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
